year,gear,tmp,region,len,frac.age,age,lentype
1998,1,1,2,359,7.455390172,7,SL
1998,1,1,2,314,6.077363893,6,SL
1998,1,1,2,338,6.750998514,7,SL
1998,1,1,2,336,6.709190272,7,SL
1998,1,1,2,311,5.987847377,6,SL
1998,1,1,2,299,5.702669968,6,SL
1998,1,1,2,324,6.350839239,6,FL
1998,1,1,2,391,8.672545393,9,FL
1998,1,1,2,318,6.186028907,6,SL
1998,1,1,2,332,6.597398267,7,FL
1998,1,1,2,404,9.246190056,9,TL
1998,1,1,2,307,5.905485651,6,SL
1998,1,1,2,342,6.882744076,7,SL
1998,1,1,2,252,4.612496707,5,SL
1998,1,1,2,318,6.190804075,6,TL
1998,1,1,2,338,6.774990948,7,FL
1998,1,1,2,303,5.78976827,6,SL
1998,1,1,2,343,6.911665166,7,FL
1998,1,1,2,348,7.076305905,7,TL
1998,1,1,2,313,6.060020547,6,SL
1998,1,1,2,293,5.533417646,6,SL
1998,1,1,2,362,7.547942478,8,SL
1998,1,1,2,277,5.155631202,5,FL
1998,1,1,2,340,6.821728405,7,TL
1998,1,1,2,352,7.21639799,7,TL
1998,1,1,2,317,6.162785201,6,FL
1998,1,1,2,357,7.365908534,7,FL
1998,1,1,2,366,7.671391169,8,FL
1998,1,1,2,329,6.510884731,7,SL
1998,1,1,2,360,7.457235613,7,FL
1998,1,1,2,352,7.204059575,7,FL
1998,2,1,1,380,8.215732908,8,FL
1998,2,1,1,367,7.703044784,8,TL
1998,2,1,1,357,7.373222135,7,TL
1998,2,1,1,379,8.177495859,8,TL
1998,2,1,1,390,8.59476246,9,SL
1998,2,1,1,452,12.13489789,12,SL
1998,2,1,1,349,7.109677308,7,FL
1998,2,1,1,402,9.162400081,9,FL
1998,2,1,1,373,7.931616814,8,TL
1998,2,1,1,383,8.33550955,8,FL
1998,2,1,1,391,8.652114652,9,SL
1998,2,1,1,370,7.835075536,8,SL
1998,2,1,1,400,9.033763661,9,FL
1998,2,1,1,377,8.095130595,8,SL
1998,2,1,1,353,7.236114894,7,SL
1998,2,1,1,327,6.436771211,6,TL
1998,2,1,1,363,7.575173089,8,FL
1998,2,1,1,367,7.718089717,8,TL
1998,2,1,1,347,7.04890347,7,FL
1998,2,1,1,377,8.107274065,8,TL
1998,2,1,1,348,7.079071737,7,FL
1998,2,1,1,388,8.515609215,9,FL
1998,2,1,1,343,6.92015938,7,FL
1998,2,1,1,375,8.02944502,8,SL
1998,2,1,1,374,7.967941783,8,TL
1998,2,1,1,358,7.415581567,7,FL
1998,2,1,1,378,8.133238327,8,TL
1998,2,1,1,381,8.239699383,8,FL
1998,2,1,1,278,5.191095307,5,TL
1998,2,1,1,362,7.539463685,8,SL
1998,2,1,1,397,8.932664708,9,FL
1998,2,1,1,388,8.508194074,9,SL
1998,2,1,1,369,7.786693393,8,FL
1998,2,1,1,353,7.244694212,7,SL
1998,2,1,1,366,7.669186258,8,SL
1998,2,1,1,405,9.299198419,9,FL
1998,2,1,1,373,7.952224768,8,SL
1998,2,1,1,395,8.821311806,9,SL
1998,2,1,1,339,6.783171641,7,FL
1998,2,1,1,383,8.327696393,8,SL
1998,2,1,1,394,8.79658539,9,TL
1998,2,1,1,404,9.2295624,9,TL
1998,2,1,1,397,8.934819604,9,SL
1998,2,1,1,400,9.033864265,9,TL
1998,2,1,1,374,7.962917658,8,SL
1998,2,1,1,390,8.601096081,9,SL
1998,2,1,1,408,9.402784676,9,SL
1998,2,1,1,389,8.580424195,9,FL
1998,2,1,1,346,7.025993391,7,FL
1998,2,1,1,395,8.817128711,9,FL
1998,2,1,2,440,11.25350855,11,SL
1998,2,1,2,390,8.600516456,9,SL
1998,2,1,2,475,14.26910589,14,SL
1998,2,1,2,451,12.00686151,12,TL
1998,2,1,2,422,10.17105393,10,TL
1998,2,1,2,474,14.18780806,14,TL
1998,2,1,2,388,8.518230314,9,SL
1998,2,1,2,418,9.917669935,10,SL
1998,2,1,2,473,14.06333623,14,TL
1998,2,1,2,425,10.34081337,10,FL
1998,2,1,2,472,13.9174344,14,FL
1998,2,1,2,462,12.97597668,13,FL
1998,2,1,2,467,13.41906969,13,TL
1998,2,1,2,412,9.626853466,10,FL
1998,2,1,2,399,9.018563336,9,FL
1998,2,1,2,366,7.677566845,8,TL
1998,2,1,2,469,13.59282338,14,SL
1998,2,1,2,406,9.321569173,9,TL
1998,2,1,2,394,8.776198648,9,FL
1998,2,1,2,466,13.2932061,13,TL
1998,2,1,2,405,9.277177154,9,FL
1998,2,1,2,365,7.654778117,8,TL
1998,2,1,2,423,10.21683309,10,SL
1998,2,1,2,411,9.577808023,10,SL
1998,2,1,2,419,10.01095536,10,FL
1998,2,1,2,429,10.55265211,11,SL
1998,2,1,2,442,11.38354174,11,TL
1998,2,1,2,454,12.29009326,12,SL
1998,2,1,2,457,12.52387946,13,SL
1998,2,1,2,374,7.969161327,8,SL
1998,2,1,2,436,11.00963739,11,SL
1998,2,1,2,418,9.912961987,10,SL
1998,2,1,2,425,10.30737638,10,TL
1998,2,1,2,458,12.55684671,13,SL
1998,2,1,2,451,12.04344574,12,FL
1998,2,1,2,453,12.18159075,12,FL
1998,2,1,2,449,11.88921015,12,TL
1998,2,1,2,417,9.874658567,10,FL
1998,2,1,2,426,10.35967453,10,TL
1998,2,1,2,441,11.31480501,11,TL
1998,2,1,2,395,8.841931684,9,TL
1998,2,1,2,436,10.97503497,11,SL
1998,2,1,2,387,8.484104214,8,TL
1998,2,1,2,350,7.15242833,7,SL
1998,2,1,2,470,13.72718393,14,FL
1998,2,1,2,405,9.282775586,9,FL
1998,2,1,2,459,12.70201727,13,TL
1998,2,1,2,417,9.86750923,10,SL
1998,2,1,2,438,11.1000349,11,SL
1998,2,1,2,471,13.79148404,14,FL
1998,1,2,1,251,4.604909509,5,TL
1998,1,2,1,232,4.221135413,4,FL
1998,1,2,1,279,5.211168494,5,TL
1998,1,2,1,302,5.766736285,6,TL
1998,1,2,1,280,5.235397906,5,SL
1998,1,2,1,251,4.607784426,5,SL
1998,1,2,1,308,5.927063727,6,FL
1998,1,2,1,286,5.371657643,5,FL
1998,1,2,1,309,5.936257671,6,FL
1998,1,2,1,323,6.333893796,6,SL
1998,1,2,1,320,6.255843281,6,TL
1998,1,2,1,312,6.016599592,6,SL
1998,1,2,1,288,5.429861791,5,FL
1998,1,2,1,265,4.888768924,5,FL
1998,1,2,1,222,4.032965766,4,TL
1998,1,2,1,314,6.071088485,6,FL
1998,1,2,1,281,5.254037458,5,FL
1998,1,2,1,276,5.134428501,5,FL
1998,1,2,1,273,5.067618742,5,SL
1998,1,2,1,302,5.762346511,6,SL
1998,1,2,1,279,5.217618943,5,TL
1998,1,2,1,321,6.277756418,6,FL
1998,1,2,1,318,6.188016164,6,TL
1998,1,2,1,254,4.665882622,5,FL
1998,1,2,1,230,4.173785469,4,TL
1998,1,2,1,285,5.342914076,5,SL
1998,1,2,1,285,5.338450492,5,FL
1998,1,2,1,318,6.191395101,6,SL
1998,1,2,1,250,4.580833756,5,FL
1998,1,2,1,307,5.899934484,6,FL
1998,1,2,1,281,5.24694628,5,SL
1998,1,2,1,269,4.98169186,5,TL
1998,1,2,1,249,4.561613879,5,FL
1998,1,2,1,280,5.233728895,5,TL
1998,1,2,1,261,4.802872146,5,SL
1998,1,2,1,238,4.328191741,4,SL
1998,1,2,1,333,6.610974888,7,TL
1998,1,2,1,252,4.621578282,5,FL
1998,1,2,1,251,4.600738436,5,FL
1998,1,2,1,292,5.507896176,6,SL
1998,1,2,1,266,4.913626759,5,TL
1998,1,2,1,241,4.404885036,4,SL
1998,1,2,1,341,6.869206716,7,SL
1998,1,2,1,276,5.134860911,5,FL
1998,1,2,1,278,5.182015935,5,SL
1998,1,2,1,292,5.519204407,6,TL
1998,1,2,1,302,5.757980612,6,TL
1998,1,2,1,294,5.556079451,6,TL
1998,1,2,1,262,4.824658393,5,SL
1998,1,2,1,264,4.866366554,5,FL
1998,1,2,2,297,5.631553252,6,SL
1998,1,2,2,313,6.044344028,6,TL
1998,1,2,2,318,6.190621588,6,SL
1998,1,2,2,356,7.331199672,7,FL
1998,1,2,2,388,8.525048598,9,TL
1998,1,2,2,309,5.940042618,6,TL
1998,1,2,2,319,6.208913812,6,SL
1998,1,2,2,341,6.863188535,7,SL
1998,1,2,2,341,6.852492204,7,FL
1998,1,2,2,303,5.792429141,6,TL
1998,1,2,2,341,6.840103137,7,SL
1998,1,2,2,368,7.745312948,8,FL
1998,1,2,2,322,6.30311146,6,FL
1998,1,2,2,318,6.179022252,6,TL
1998,1,2,2,334,6.633385588,7,TL
1998,1,2,2,333,6.620725737,7,SL
1998,1,2,2,345,6.983204549,7,TL
1998,1,2,2,376,8.046734281,8,FL
1998,1,2,2,295,5.580657351,6,SL
1998,1,2,2,314,6.068278017,6,FL
1998,1,2,2,315,6.1171761,6,FL
1998,1,2,2,354,7.255237583,7,TL
1998,1,2,2,275,5.120527948,5,TL
1998,1,2,2,399,9.016108858,9,TL
1998,1,2,2,311,6.002851086,6,TL
1998,1,2,2,382,8.268273154,8,FL
1998,1,2,2,284,5.332178973,5,FL
1998,1,2,2,341,6.842973435,7,SL
1998,1,2,2,273,5.071922418,5,SL
1998,1,2,2,343,6.929266875,7,TL
1998,1,2,2,407,9.354435616,9,TL
1998,1,2,2,332,6.575025401,7,TL
1998,1,2,2,309,5.945377595,6,SL
1998,1,2,2,284,5.335640973,5,TL
1998,1,2,2,334,6.641384924,7,SL
1998,1,2,2,305,5.851132052,6,FL
1998,1,2,2,303,5.791034878,6,TL
1998,1,2,2,310,5.980316058,6,SL
1998,1,2,2,365,7.633325973,8,SL
1998,1,2,2,331,6.561812578,7,TL
1998,1,2,2,374,7.979576912,8,FL
1998,1,2,2,337,6.742621726,7,SL
1998,1,2,2,251,4.594119164,5,TL
1998,1,2,2,304,5.830012212,6,TL
1998,1,2,2,365,7.635406904,8,TL
1998,1,2,2,320,6.251768021,6,TL
1998,1,2,2,354,7.255742892,7,FL
1998,1,2,2,330,6.51860404,7,SL
1998,1,2,2,360,7.458451618,7,FL
1998,1,2,2,316,6.135689898,6,TL
1998,2,2,1,400,9.02701606,9,TL
1998,2,2,1,342,6.874458728,7,FL
1998,2,2,1,364,7.62920365,8,SL
1998,2,2,1,356,7.338867458,7,FL
1998,2,2,1,340,6.809785896,7,FL
1998,2,2,1,327,6.43201544,6,SL
1998,2,2,1,319,6.223123001,6,FL
1998,2,2,1,352,7.196482543,7,TL
1998,2,2,1,385,8.422298507,8,SL
1998,2,2,1,402,9.128765402,9,TL
1998,2,2,1,367,7.710459222,8,FL
1998,2,2,1,392,8.67640842,9,FL
1998,2,2,1,378,8.140042031,8,TL
1998,2,2,1,320,6.235807806,6,SL
1998,2,2,1,405,9.266948734,9,FL
1998,2,2,1,409,9.479759691,9,SL
1998,2,2,1,365,7.664014153,8,SL
1998,2,2,1,358,7.407653888,7,SL
1998,2,2,1,422,10.15013167,10,FL
1998,2,2,1,383,8.31683698,8,TL
1998,2,2,1,416,9.80358595,10,SL
1998,2,2,1,356,7.341977517,7,SL
1998,2,2,1,377,8.102408445,8,TL
1998,2,2,1,413,9.68616586,10,FL
1998,2,2,1,377,8.082639419,8,TL
1998,2,2,1,384,8.358673069,8,SL
1998,2,2,1,398,8.942517945,9,TL
1998,2,2,1,386,8.437807998,8,SL
1998,2,2,1,357,7.386740337,7,SL
1998,2,2,1,373,7.923480832,8,SL
1998,2,2,1,392,8.697372571,9,FL
1998,2,2,1,379,8.171724947,8,FL
1998,2,2,1,373,7.922996573,8,FL
1998,2,2,1,351,7.175355575,7,SL
1998,2,2,1,367,7.70187188,8,SL
1998,2,2,1,392,8.714724451,9,TL
1998,2,2,1,395,8.829824875,9,FL
1998,2,2,1,336,6.694046985,7,TL
1998,2,2,1,381,8.245447591,8,FL
1998,2,2,1,383,8.309082716,8,TL
1998,2,2,1,372,7.907278876,8,FL
1998,2,2,1,379,8.164329726,8,TL
1998,2,2,1,363,7.572459046,8,TL
1998,2,2,1,336,6.695758935,7,SL
1998,2,2,1,322,6.301315172,6,TL
1998,2,2,1,346,7.008847329,7,SL
1998,2,2,1,351,7.172993619,7,FL
1998,2,2,1,401,9.103772019,9,SL
1998,2,2,1,397,8.930120894,9,TL
1998,2,2,1,424,10.26294284,10,SL
1998,2,2,2,353,7.251858693,7,FL
1998,2,2,2,435,10.9085109,11,SL
1998,2,2,2,418,9.92919073,10,FL
1998,2,2,2,431,10.64457003,11,FL
1998,2,2,2,425,10.29374671,10,SL
1998,2,2,2,467,13.46707141,13,FL
1998,2,2,2,448,11.7855414,12,TL
1998,2,2,2,436,10.96954654,11,TL
1998,2,2,2,404,9.234930785,9,SL
1998,2,2,2,401,9.090835264,9,FL
1998,2,2,2,391,8.645503512,9,FL
1998,2,2,2,420,10.01310041,10,TL
1998,2,2,2,374,7.964067996,8,TL
1998,2,2,2,427,10.41081199,10,TL
1998,2,2,2,410,9.535489665,10,FL
1998,2,2,2,479,14.73112095,15,FL
1998,2,2,2,438,11.10784275,11,TL
1998,2,2,2,439,11.17609485,11,TL
1998,2,2,2,386,8.437125659,8,SL
1998,2,2,2,418,9.950828706,10,SL
1998,2,2,2,400,9.068619542,9,SL
1998,2,2,2,422,10.14817368,10,FL
1998,2,2,2,428,10.51538422,11,TL
1998,2,2,2,441,11.28085752,11,FL
1998,2,2,2,432,10.73517886,11,TL
1998,2,2,2,387,8.501858474,9,FL
1998,2,2,2,413,9.647315646,10,FL
1998,2,2,2,447,11.72296491,12,TL
1998,2,2,2,446,11.64993297,12,SL
1998,2,2,2,414,9.729416376,10,FL
1998,2,2,2,392,8.712609255,9,FL
1998,2,2,2,386,8.455675196,8,FL
1998,2,2,2,450,11.9496291,12,FL
1998,2,2,2,425,10.29400473,10,FL
1998,2,2,2,402,9.126274757,9,FL
1998,2,2,2,389,8.589627748,9,FL
1998,2,2,2,453,12.16734784,12,FL
1998,2,2,2,484,15.46085331,15,TL
1998,2,2,2,407,9.393512999,9,FL
1998,2,2,2,466,13.31398894,13,FL
1998,2,2,2,443,11.41933707,11,FL
1998,2,2,2,434,10.83193843,11,FL
1998,2,2,2,391,8.673681188,9,TL
1998,2,2,2,398,8.94485503,9,SL
1998,2,2,2,361,7.514941859,8,FL
1998,2,2,2,422,10.12940344,10,TL
1998,2,2,2,407,9.356208408,9,TL
1998,2,2,2,414,9.738963315,10,FL
1998,2,2,2,412,9.623489011,10,TL
1998,2,2,2,404,9.233949421,9,SL
1999,1,1,1,293,5.531559813,6,FL
1999,1,1,1,307,5.882116699,6,SL
1999,1,1,1,244,4.455175645,4,FL
1999,1,1,1,214,3.891020857,4,TL
1999,1,1,1,274,5.10235518,5,FL
1999,1,1,1,259,4.767969177,5,FL
1999,1,1,1,296,5.613245835,6,SL
1999,1,1,1,279,5.201527435,5,SL
1999,1,1,1,248,4.534330619,5,SL
1999,1,1,1,323,6.324505088,6,SL
1999,1,1,1,279,5.219362108,5,TL
1999,1,1,1,290,5.46460279,5,SL
1999,1,1,1,291,5.505202394,6,TL
1999,1,1,1,258,4.737359403,5,FL
1999,1,1,1,267,4.939957027,5,TL
1999,1,1,1,228,4.137445309,4,TL
1999,1,1,1,315,6.096247599,6,SL
1999,1,1,1,233,4.236022116,4,FL
1999,1,1,1,209,3.788110114,4,SL
1999,1,1,1,268,4.961796982,5,FL
1999,1,1,1,264,4.869349044,5,SL
1999,1,1,1,294,5.562420798,6,FL
1999,1,1,1,273,5.071190439,5,SL
1999,1,1,1,291,5.501680362,6,SL
1999,1,1,1,298,5.664033524,6,FL
1999,1,1,1,252,4.622747316,5,FL
1999,1,1,1,298,5.662160441,6,FL
1999,1,1,1,313,6.045708625,6,SL
1999,1,1,1,304,5.811120348,6,TL
1999,1,1,1,241,4.394855317,4,SL
1999,1,1,1,334,6.652988036,7,SL
1999,1,1,1,277,5.174888227,5,SL
1999,1,1,1,306,5.85634943,6,FL
1999,1,1,1,272,5.041951003,5,FL
1999,1,1,1,348,7.077101792,7,SL
1999,1,1,1,253,4.64835094,5,FL
1999,1,1,1,258,4.744258312,5,SL
1999,1,1,1,221,4.017983631,4,SL
1999,1,1,1,276,5.151507216,5,SL
1999,1,1,1,269,4.980835134,5,SL
1999,1,1,1,303,5.781122011,6,SL
1999,1,1,1,240,4.382638964,4,SL
1999,1,1,1,291,5.483650249,5,FL
1999,1,1,1,255,4.674095004,5,FL
1999,1,1,1,235,4.285602457,4,SL
1999,1,1,1,289,5.447131237,5,SL
1999,1,1,1,238,4.327777394,4,FL
1999,1,1,1,297,5.644142267,6,SL
1999,1,1,1,311,6.010141262,6,FL
1999,1,1,1,268,4.959111679,5,FL
1999,1,1,2,351,7.164627341,7,SL
1999,1,1,2,330,6.524436469,7,SL
1999,1,1,2,316,6.129523812,6,TL
1999,1,1,2,309,5.959730736,6,FL
1999,1,1,2,321,6.259871336,6,TL
1999,1,1,2,299,5.689132013,6,TL
1999,1,1,2,304,5.816769458,6,SL
1999,1,1,2,300,5.715559584,6,TL
1999,1,1,2,346,7.02703746,7,SL
1999,1,1,2,347,7.044325159,7,SL
1999,1,1,2,324,6.361689252,6,SL
1999,1,1,2,332,6.589541203,7,SL
1999,1,1,2,345,6.987665792,7,FL
1999,1,1,2,382,8.278431138,8,TL
1999,1,1,2,311,5.99086851,6,FL
1999,1,1,2,290,5.464562217,5,FL
1999,1,1,2,387,8.50566456,9,SL
1999,1,1,2,368,7.771520256,8,TL
1999,1,1,2,270,5.011093171,5,TL
1999,1,1,2,248,4.534107059,5,SL
1999,1,1,2,321,6.281048107,6,SL
1999,1,1,2,298,5.669787614,6,SL
1999,1,1,2,287,5.395810907,5,TL
1999,1,1,2,317,6.151521609,6,SL
1999,1,1,2,322,6.289142633,6,FL
1999,1,1,2,311,6.000267439,6,FL
1999,1,1,2,292,5.510262469,6,SL
1999,1,1,2,313,6.051955945,6,SL
1999,1,1,2,307,5.903695356,6,SL
1999,1,1,2,315,6.119007362,6,TL
1999,1,1,2,318,6.184441083,6,FL
1999,1,1,2,350,7.137415308,7,SL
1999,1,1,2,326,6.416500908,6,FL
1999,1,1,2,322,6.297066666,6,TL
1999,1,1,2,286,5.370611256,5,SL
1999,1,1,2,327,6.440857978,6,TL
1999,1,1,2,286,5.367983502,5,FL
1999,1,1,2,312,6.016218703,6,SL
1999,1,1,2,382,8.298538205,8,FL
1999,1,1,2,311,6.007631298,6,FL
1999,1,1,2,316,6.12476262,6,TL
1999,1,1,2,291,5.493046758,5,TL
1999,1,1,2,383,8.323180486,8,TL
1999,1,1,2,361,7.51471175,8,TL
1999,1,1,2,277,5.163466921,5,SL
1999,1,1,2,338,6.778815153,7,TL
1999,1,1,2,354,7.287121067,7,TL
1999,1,1,2,313,6.043600159,6,FL
1999,1,1,2,336,6.711875838,7,FL
1999,1,1,2,307,5.884917775,6,SL
1999,2,1,1,400,9.064127889,9,TL
1999,2,1,1,405,9.288079489,9,FL
1999,2,1,1,369,7.790328746,8,SL
1999,2,1,1,291,5.495455819,5,SL
1999,2,1,1,417,9.891309513,10,FL
1999,2,1,1,342,6.871460622,7,FL
1999,2,1,1,373,7.945910482,8,TL
1999,2,1,1,396,8.884954978,9,SL
1999,2,1,1,423,10.22896254,10,TL
1999,2,1,1,397,8.933767384,9,SL
1999,2,1,1,392,8.712981802,9,FL
1999,2,1,1,423,10.19926511,10,SL
1999,2,1,1,417,9.873321622,10,SL
1999,2,1,1,377,8.096053605,8,FL
1999,2,1,1,372,7.888819424,8,TL
1999,2,1,1,339,6.801882259,7,FL
1999,2,1,1,353,7.239614373,7,SL
1999,2,1,1,377,8.08366711,8,TL
1999,2,1,1,352,7.212200858,7,SL
1999,2,1,1,374,7.960690937,8,FL
1999,2,1,1,391,8.670228618,9,TL
1999,2,1,1,406,9.327760295,9,FL
1999,2,1,1,409,9.457929391,9,FL
1999,2,1,1,396,8.863664183,9,TL
1999,2,1,1,388,8.509671658,9,SL
1999,2,1,1,373,7.926715331,8,TL
1999,2,1,1,409,9.471445741,9,FL
1999,2,1,1,385,8.394968382,8,FL
1999,2,1,1,400,9.04208216,9,FL
1999,2,1,1,329,6.487951032,6,FL
1999,2,1,1,372,7.910643854,8,TL
1999,2,1,1,378,8.114724868,8,FL
1999,2,1,1,349,7.111650957,7,TL
1999,2,1,1,422,10.12330889,10,TL
1999,2,1,1,361,7.494987348,7,SL
1999,2,1,1,376,8.044608678,8,TL
1999,2,1,1,385,8.399954844,8,FL
1999,2,1,1,406,9.32913573,9,SL
1999,2,1,1,363,7.566487881,8,SL
1999,2,1,1,404,9.212388008,9,FL
1999,2,1,1,350,7.148427287,7,SL
1999,2,1,1,392,8.676263384,9,TL
1999,2,1,1,336,6.700878169,7,SL
1999,2,1,1,351,7.177418539,7,FL
1999,2,1,1,329,6.498798996,6,SL
1999,2,1,1,352,7.203074287,7,FL
1999,2,1,1,439,11.20490293,11,TL
1999,2,1,1,477,14.48055414,14,TL
1999,2,1,1,346,7.005702316,7,FL
1999,2,1,1,373,7.936070697,8,SL
1999,2,1,2,373,7.951598364,8,FL
1999,2,1,2,475,14.22243919,14,TL
1999,2,1,2,414,9.745067016,10,TL
1999,2,1,2,464,13.17122041,13,SL
1999,2,1,2,389,8.587251352,9,TL
1999,2,1,2,423,10.21256708,10,TL
1999,2,1,2,437,11.04396754,11,SL
1999,2,1,2,440,11.2072421,11,TL
1999,2,1,2,389,8.55548719,9,SL
1999,2,1,2,383,8.34085338,8,SL
1999,2,1,2,472,13.96883006,14,TL
1999,2,1,2,381,8.227496162,8,FL
1999,2,1,2,386,8.447069626,8,SL
1999,2,1,2,412,9.622043949,10,TL
1999,2,1,2,427,10.4367645,10,TL
1999,2,1,2,435,10.93153435,11,SL
1999,2,1,2,396,8.889438652,9,SL
1999,2,1,2,506,19.9320226,20,FL
1999,2,1,2,398,8.955114287,9,FL
1999,2,1,2,413,9.694409491,10,FL
1999,2,1,2,468,13.50736982,14,SL
1999,2,1,2,393,8.730673546,9,FL
1999,2,1,2,461,12.87029522,13,FL
1999,2,1,2,454,12.29416503,12,TL
1999,2,1,2,419,9.983859522,10,TL
1999,2,1,2,408,9.411892813,9,FL
1999,2,1,2,417,9.860551759,10,FL
1999,2,1,2,440,11.22137615,11,TL
1999,2,1,2,439,11.17371585,11,FL
1999,2,1,2,402,9.131485327,9,FL
1999,2,1,2,433,10.8191091,11,TL
1999,2,1,2,461,12.8669896,13,TL
1999,2,1,2,435,10.92658206,11,FL
1999,2,1,2,445,11.59484903,12,SL
1999,2,1,2,411,9.580218509,10,SL
1999,2,1,2,438,11.13699314,11,TL
1999,2,1,2,403,9.175730904,9,SL
1999,2,1,2,431,10.69805967,11,TL
1999,2,1,2,438,11.11261157,11,TL
1999,2,1,2,394,8.76458527,9,FL
1999,2,1,2,438,11.09815343,11,TL
1999,2,1,2,484,15.34032818,15,FL
1999,2,1,2,390,8.615156799,9,TL
1999,2,1,2,438,11.10437682,11,SL
1999,2,1,2,449,11.84618414,12,FL
1999,2,1,2,424,10.25058271,10,SL
1999,2,1,2,376,8.053204273,8,TL
1999,2,1,2,419,9.993343908,10,SL
1999,2,1,2,405,9.267906358,9,SL
1999,2,1,2,412,9.621612426,10,FL
1999,1,2,1,328,6.476410234,6,TL
1999,1,2,1,291,5.494359978,5,TL
1999,1,2,1,247,4.515489812,5,SL
1999,1,2,1,292,5.52669187,6,SL
1999,1,2,1,270,5.002667291,5,SL
1999,1,2,1,281,5.258894274,5,FL
1999,1,2,1,228,4.135231391,4,SL
1999,1,2,1,302,5.754104482,6,FL
1999,1,2,1,282,5.283726596,5,SL
1999,1,2,1,259,4.777611713,5,TL
1999,1,2,1,270,5.017194637,5,SL
1999,1,2,1,311,6.008018629,6,SL
1999,1,2,1,230,4.187856601,4,FL
1999,1,2,1,344,6.940859937,7,SL
1999,1,2,1,299,5.691494511,6,TL
1999,1,2,1,296,5.613320641,6,SL
1999,1,2,1,273,5.07054419,5,SL
1999,1,2,1,283,5.309591529,5,SL
1999,1,2,1,310,5.974099182,6,SL
1999,1,2,1,259,4.766377333,5,SL
1999,1,2,1,288,5.412398771,5,FL
1999,1,2,1,284,5.337880743,5,TL
1999,1,2,1,256,4.714503129,5,TL
1999,1,2,1,261,4.803661977,5,SL
1999,1,2,1,280,5.236132957,5,TL
1999,1,2,1,280,5.225881773,5,TL
1999,1,2,1,255,4.676287125,5,SL
1999,1,2,1,278,5.176733172,5,SL
1999,1,2,1,239,4.359428737,4,FL
1999,1,2,1,261,4.818580074,5,TL
1999,1,2,1,254,4.663330679,5,TL
1999,1,2,1,287,5.392464295,5,SL
1999,1,2,1,234,4.266417379,4,SL
1999,1,2,1,188,3.424914354,3,SL
1999,1,2,1,248,4.540912254,5,FL
1999,1,2,1,267,4.935917649,5,FL
1999,1,2,1,259,4.767489332,5,FL
1999,1,2,1,305,5.833178716,6,SL
1999,1,2,1,255,4.688104841,5,FL
1999,1,2,1,260,4.780814105,5,SL
1999,1,2,1,251,4.590316778,5,SL
1999,1,2,1,306,5.878406387,6,FL
1999,1,2,1,311,6.008523198,6,TL
1999,1,2,1,219,3.965949633,4,SL
1999,1,2,1,295,5.601361823,6,SL
1999,1,2,1,313,6.055914501,6,FL
1999,1,2,1,250,4.57922504,5,FL
1999,1,2,1,274,5.0965222,5,TL
1999,1,2,1,285,5.35058093,5,FL
1999,1,2,1,337,6.743844632,7,SL
1999,1,2,2,333,6.624210091,7,FL
1999,1,2,2,310,5.967728773,6,SL
1999,1,2,2,334,6.635040824,7,TL
1999,1,2,2,287,5.400700416,5,FL
1999,1,2,2,343,6.924720509,7,SL
1999,1,2,2,329,6.510654425,7,FL
1999,1,2,2,340,6.818151995,7,TL
1999,1,2,2,333,6.610635864,7,TL
1999,1,2,2,358,7.393936526,7,TL
1999,1,2,2,331,6.546341806,7,FL
1999,1,2,2,308,5.921177098,6,SL
1999,1,2,2,331,6.546858618,7,FL
1999,1,2,2,299,5.701397216,6,SL
1999,1,2,2,325,6.39626487,6,SL
1999,1,2,2,279,5.217360988,5,SL
1999,1,2,2,308,5.91985979,6,TL
1999,1,2,2,280,5.222705353,5,FL
1999,1,2,2,339,6.792134976,7,FL
1999,1,2,2,264,4.875223987,5,FL
1999,1,2,2,353,7.238724849,7,FL
1999,1,2,2,365,7.660441377,8,TL
1999,1,2,2,279,5.217225868,5,FL
1999,1,2,2,294,5.573422064,6,FL
1999,1,2,2,352,7.195536417,7,TL
1999,1,2,2,375,8.004138035,8,TL
1999,1,2,2,294,5.56430718,6,FL
1999,1,2,2,315,6.108884018,6,SL
1999,1,2,2,368,7.765788061,8,FL
1999,1,2,2,290,5.473338515,5,SL
1999,1,2,2,280,5.22489256,5,FL
1999,1,2,2,336,6.688872765,7,SL
1999,1,2,2,286,5.364231757,5,SL
1999,1,2,2,356,7.326968419,7,SL
1999,1,2,2,328,6.480506182,6,FL
1999,1,2,2,358,7.389990866,7,TL
1999,1,2,2,324,6.342365474,6,TL
1999,1,2,2,281,5.266357993,5,FL
1999,1,2,2,337,6.746929858,7,SL
1999,1,2,2,330,6.530724072,7,SL
1999,1,2,2,329,6.493399161,6,SL
1999,1,2,2,369,7.77756112,8,TL
1999,1,2,2,356,7.353102696,7,FL
1999,1,2,2,309,5.935668941,6,SL
1999,1,2,2,384,8.379263579,8,TL
1999,1,2,2,296,5.626411145,6,TL
1999,1,2,2,318,6.188669164,6,FL
1999,1,2,2,329,6.501757004,7,SL
1999,1,2,2,281,5.251562196,5,TL
1999,1,2,2,341,6.842947599,7,FL
1999,1,2,2,362,7.555541216,8,FL
1999,2,2,1,338,6.752133053,7,SL
1999,2,2,1,387,8.470621134,8,SL
1999,2,2,1,344,6.943817562,7,FL
1999,2,2,1,354,7.267738056,7,SL
